episode_id,entry_anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,entry_event_family,entry_signal_bar_open_utc,entry_decision_available_utc,entry_execution_bar_open_utc,entry_price,execution_status,research_scope,episode_end_utc,symbol
OPT-LONG-e2662de70f551a42,PYPL-PR-0021,O:PYPL250815P00075000,PUT,75.0,2025-08-15,30,0.0,DISCOVERY,CONTINUATION,2025-07-17T19:30:00+00:00,2025-07-17T19:45:00+00:00,2025-07-17T19:45:00+00:00,4.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-07T19:45:00+00:00,PYPL
OPT-LONG-fd9ae705d913b523,PYPL-PR-0023,O:PYPL250912C00070000,CALL,70.0,2025-09-12,14,0.0,DISCOVERY,CONTINUATION,2025-08-26T13:45:00+00:00,2025-08-26T14:00:00+00:00,2025-08-26T14:00:00+00:00,1.81,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-09-12T23:59:59.999999+00:00,PYPL
OPT-LONG-a069224899edc181,PYPL-PR-0024,O:PYPL251003C00068000,CALL,68.0,2025-10-03,14,0.0,DISCOVERY,ENTRY_FORMING,2025-09-17T18:00:00+00:00,2025-09-17T18:15:00+00:00,2025-09-17T18:15:00+00:00,1.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-03T23:59:59.999999+00:00,PYPL
OPT-LONG-c70b7a5d9c52ec9d,PYPL-PR-0024,O:PYPL251017C00067500,CALL,67.5,2025-10-17,30,0.0,DISCOVERY,ENTRY_FORMING,2025-09-17T18:00:00+00:00,2025-09-17T18:15:00+00:00,2025-09-17T18:15:00+00:00,2.74,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-08T18:15:00+00:00,PYPL
OPT-LONG-b62c00598305f8f8,PYPL-PR-0024,O:PYPL251017P00067500,PUT,67.5,2025-10-17,30,0.0,DISCOVERY,ENTRY_FORMING,2025-09-17T18:00:00+00:00,2025-09-17T18:15:00+00:00,2025-09-17T18:15:00+00:00,1.95,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-08T18:15:00+00:00,PYPL
OPT-LONG-abc50843ec78b539,PYPL-PR-0025,O:PYPL251010C00070000,CALL,70.0,2025-10-10,14,0.0,DISCOVERY,CONTINUATION,2025-09-29T17:00:00+00:00,2025-09-29T17:15:00+00:00,2025-09-29T17:15:00+00:00,1.72,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-10T23:59:59.999999+00:00,PYPL
OPT-LONG-fdbe452b4dc26b38,PYPL-PR-0025,O:PYPL251010P00070000,PUT,70.0,2025-10-10,14,0.0,DISCOVERY,CONTINUATION,2025-09-29T17:00:00+00:00,2025-09-29T17:15:00+00:00,2025-09-29T17:15:00+00:00,1.62,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-10T23:59:59.999999+00:00,PYPL
OPT-LONG-6e1aac3a21c0f6a6,PYPL-PR-0025,O:PYPL251031C00070000,CALL,70.0,2025-10-31,30,0.0,DISCOVERY,CONTINUATION,2025-09-29T17:00:00+00:00,2025-09-29T17:15:00+00:00,2025-09-29T17:15:00+00:00,3.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-20T17:15:00+00:00,PYPL
OPT-LONG-04e343809e9f4700,PYPL-PR-0026,O:PYPL251107C00071000,CALL,71.0,2025-11-07,14,0.0,DISCOVERY,ENTRY_FORMING,2025-10-27T14:00:00+00:00,2025-10-27T14:15:00+00:00,2025-10-27T14:15:00+00:00,3.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-07T23:59:59.999999+00:00,PYPL
OPT-LONG-890ae50ba0fca07e,PYPL-PR-0026,O:PYPL251107P00071000,PUT,71.0,2025-11-07,14,0.0,DISCOVERY,ENTRY_FORMING,2025-10-27T14:00:00+00:00,2025-10-27T14:15:00+00:00,2025-10-27T14:15:00+00:00,3.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-07T23:59:59.999999+00:00,PYPL
OPT-LONG-b95992d2dfd8eff1,PYPL-PR-0029,O:PYPL260206P00056000,PUT,56.0,2026-02-06,14,0.0,DISCOVERY,CONTINUATION,2026-01-21T18:45:00+00:00,2026-01-21T19:00:00+00:00,2026-01-21T19:00:00+00:00,2.87,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-06T23:59:59.999999+00:00,PYPL
OPT-LONG-b5a1069b0a3e83da,PYPL-PR-0030,O:PYPL260206C00057000,CALL,57.0,2026-02-06,14,0.0,DISCOVERY,ENTRY_FORMING,2026-01-26T15:30:00+00:00,2026-01-26T15:45:00+00:00,2026-01-26T15:45:00+00:00,2.34,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-06T23:59:59.999999+00:00,PYPL
OPT-LONG-d5ef2593a70e6728,PYPL-PR-0032,O:PYPL260320C00042500,CALL,42.5,2026-03-20,30,0.0,HOLDOUT,CONTINUATION,2026-02-20T18:30:00+00:00,2026-02-20T18:45:00+00:00,2026-02-20T18:45:00+00:00,1.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-13T18:45:00+00:00,PYPL
OPT-LONG-650d1a0c8adaac2b,PYPL-PR-0033,O:PYPL260313C00046000,CALL,46.0,2026-03-13,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-27T20:30:00+00:00,2026-02-27T20:45:00+00:00,2026-02-27T20:45:00+00:00,1.71,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-13T23:59:59.999999+00:00,PYPL
OPT-LONG-47cc5531d8112fc7,PYPL-PR-0035,O:PYPL260417C00045000,CALL,45.0,2026-04-17,14,0.0,HOLDOUT,CONTINUATION,2026-03-31T16:30:00+00:00,2026-03-31T16:45:00+00:00,2026-03-31T16:45:00+00:00,1.83,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-17T23:59:59.999999+00:00,PYPL
OPT-LONG-b03eccf0a1d21405,PYPL-PR-0037,O:PYPL260515C00047500,CALL,47.5,2026-05-15,30,0.0,HOLDOUT,ENTRY_FORMING,2026-04-14T19:00:00+00:00,2026-04-14T19:15:00+00:00,2026-04-14T19:15:00+00:00,3.18,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-05T19:15:00+00:00,PYPL
OPT-LONG-cec0bee0f2498bf6,PYPL-PR-0037,O:PYPL260515P00047500,PUT,47.5,2026-05-15,30,0.0,HOLDOUT,ENTRY_FORMING,2026-04-14T19:00:00+00:00,2026-04-14T19:15:00+00:00,2026-04-14T19:15:00+00:00,2.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-05T19:15:00+00:00,PYPL
OPT-LONG-8f68c77f52ef7aa9,PYPL-PR-0038,O:PYPL260522P00047000,PUT,47.0,2026-05-22,14,0.0,HOLDOUT,ENTRY_FORMING,2026-05-07T13:30:00+00:00,2026-05-07T13:45:00+00:00,2026-05-07T13:45:00+00:00,1.34,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-22T23:59:59.999999+00:00,PYPL
OPT-LONG-8ea06785ce09f81f,PYPL-PR-0038,O:PYPL260605C00047000,CALL,47.0,2026-06-05,30,0.0,HOLDOUT,ENTRY_FORMING,2026-05-07T13:30:00+00:00,2026-05-07T13:45:00+00:00,2026-05-07T13:45:00+00:00,1.65,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-28T13:45:00+00:00,PYPL
OPT-LONG-87debbfdfe692a8e,PYPL-PR-0039,O:PYPL260618C00044500,CALL,44.5,2026-06-18,30,0.0,HOLDOUT,CONTINUATION,2026-05-21T17:45:00+00:00,2026-05-21T18:00:00+00:00,2026-05-21T18:00:00+00:00,1.64,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-11T18:00:00+00:00,PYPL
OPT-LONG-39721214c29f09f4,PYPL-PR-0040,O:PYPL260618C00043500,CALL,43.5,2026-06-18,14,0.0,HOLDOUT,CONTINUATION,2026-06-04T13:30:00+00:00,2026-06-04T13:45:00+00:00,2026-06-04T13:45:00+00:00,1.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-18T23:59:59.999999+00:00,PYPL
OPT-LONG-6d2cc44403d9bdc0,PYPL-PR-0042,O:PYPL260724C00044500,CALL,44.5,2026-07-24,14,0.0,HOLDOUT,CONTINUATION,2026-07-08T19:15:00+00:00,2026-07-08T19:30:00+00:00,2026-07-08T19:30:00+00:00,1.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-24T23:59:59.999999+00:00,PYPL
OPT-LONG-28debca069eedf15,PYPL-PR-0043,O:PYPL260731C00057000,CALL,57.0,2026-07-31,14,0.0,HOLDOUT,ENTRY_FORMING,2026-07-20T19:30:00+00:00,2026-07-20T19:45:00+00:00,2026-07-20T19:45:00+00:00,1.97,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-31T23:59:59.999999+00:00,PYPL
OPT-LONG-964e2edf0aa2ce59,PYPL-PR-0044,O:PYPL260814C00059000,CALL,59.0,2026-08-14,14,0.0,HOLDOUT,CONTINUATION,2026-07-29T18:00:00+00:00,2026-07-29T18:15:00+00:00,2026-07-29T18:15:00+00:00,1.75,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-14T23:59:59.999999+00:00,PYPL
OPT-LONG-3d9a0407afbb69a4,PYPL-PR-0045,O:PYPL260821P00059000,PUT,59.0,2026-08-21,14,0.0,HOLDOUT,CONTINUATION,2026-08-06T18:30:00+00:00,2026-08-06T18:45:00+00:00,2026-08-06T18:45:00+00:00,1.13,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-21T23:59:59.999999+00:00,PYPL
OPT-LONG-80277b5a5b775276,RBLX-PR-0003,O:RBLX241025C00041000,CALL,41.0,2024-10-25,14,0.0,DISCOVERY,ENTRY_FORMING,2024-10-09T13:30:00+00:00,2024-10-09T13:45:00+00:00,2024-10-09T13:45:00+00:00,1.78,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-25T23:59:59.999999+00:00,RBLX
OPT-LONG-9a875e4690c0de4b,RBLX-PR-0003,O:RBLX241025P00041000,PUT,41.0,2024-10-25,14,0.0,DISCOVERY,ENTRY_FORMING,2024-10-09T13:30:00+00:00,2024-10-09T13:45:00+00:00,2024-10-09T13:45:00+00:00,1.64,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-25T23:59:59.999999+00:00,RBLX
OPT-LONG-bcb5576ca64f4e76,RBLX-PR-0006,O:RBLX241213C00050000,CALL,50.0,2024-12-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-11-29T14:30:00+00:00,2024-11-29T14:45:00+00:00,2024-11-29T14:45:00+00:00,1.41,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-13T23:59:59.999999+00:00,RBLX
OPT-LONG-a790dd212ace61d5,RBLX-PR-0006,O:RBLX241213P00050000,PUT,50.0,2024-12-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-11-29T14:30:00+00:00,2024-11-29T14:45:00+00:00,2024-11-29T14:45:00+00:00,1.34,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-13T23:59:59.999999+00:00,RBLX
OPT-LONG-5e0a05bf5d352332,RBLX-PR-0007,O:RBLX241220P00052500,PUT,52.5,2024-12-20,14,0.0,DISCOVERY,CONTINUATION,2024-12-03T19:30:00+00:00,2024-12-03T19:45:00+00:00,2024-12-03T19:45:00+00:00,1.57,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-20T23:59:59.999999+00:00,RBLX
OPT-LONG-b34462adbe797c9d,RBLX-PR-0008,O:RBLX250117C00060000,CALL,60.0,2025-01-17,30,0.0,DISCOVERY,ENTRY_FORMING,2024-12-20T20:15:00+00:00,2024-12-20T20:30:00+00:00,2024-12-20T20:30:00+00:00,2.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-10T20:30:00+00:00,RBLX
OPT-LONG-89238cc1798bb99c,RBLX-PR-0010,O:RBLX250131C00064000,CALL,64.0,2025-01-31,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-15T20:30:00+00:00,2025-01-15T20:45:00+00:00,2025-01-15T20:45:00+00:00,1.94,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-31T23:59:59.999999+00:00,RBLX
OPT-LONG-795fc6190aeb2b9c,RBLX-PR-0012,O:RBLX250404C00063000,CALL,63.0,2025-04-04,30,0.0,DISCOVERY,CONTINUATION,2025-03-05T20:30:00+00:00,2025-03-05T20:45:00+00:00,2025-03-05T20:45:00+00:00,3.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-03-26T20:45:00+00:00,RBLX
OPT-LONG-5011b4e2bcb35aed,RBLX-PR-0013,O:RBLX250417C00060000,CALL,60.0,2025-04-17,30,0.0,DISCOVERY,ENTRY_FORMING,2025-03-21T13:45:00+00:00,2025-03-21T14:00:00+00:00,2025-03-21T14:00:00+00:00,2.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-04-11T14:00:00+00:00,RBLX
OPT-LONG-ff8400a95012d0dd,RBLX-PR-0014,O:RBLX250516C00060000,CALL,60.0,2025-05-16,30,0.0,DISCOVERY,CONTINUATION,2025-04-15T14:15:00+00:00,2025-04-15T14:30:00+00:00,2025-04-15T14:30:00+00:00,5.03,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-05-06T14:30:00+00:00,RBLX
OPT-LONG-7c7e09a082675aab,RBLX-PR-0015,O:RBLX250523C00072000,CALL,72.0,2025-05-23,14,0.0,DISCOVERY,ENTRY_FORMING,2025-05-12T13:30:00+00:00,2025-05-12T13:45:00+00:00,2025-05-12T13:45:00+00:00,2.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-05-23T23:59:59.999999+00:00,RBLX
OPT-LONG-188602fbc38114bd,RBLX-PR-0015,O:RBLX250613C00072000,CALL,72.0,2025-06-13,30,0.0,DISCOVERY,ENTRY_FORMING,2025-05-12T13:30:00+00:00,2025-05-12T13:45:00+00:00,2025-05-12T13:45:00+00:00,3.45,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-02T13:45:00+00:00,RBLX
OPT-LONG-456801dfff067db6,RBLX-PR-0015,O:RBLX250613P00072000,PUT,72.0,2025-06-13,30,0.0,DISCOVERY,ENTRY_FORMING,2025-05-12T13:30:00+00:00,2025-05-12T13:45:00+00:00,2025-05-12T13:45:00+00:00,3.08,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-02T13:45:00+00:00,RBLX
OPT-LONG-e4e52df13f5fdcc8,RBLX-PR-0018,O:RBLX250627C00096000,CALL,96.0,2025-06-27,14,0.0,DISCOVERY,ENTRY_FORMING,2025-06-11T19:15:00+00:00,2025-06-11T19:30:00+00:00,2025-06-11T19:30:00+00:00,3.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-27T23:59:59.999999+00:00,RBLX
OPT-LONG-f55f7b51b105979f,RBLX-PR-0019,O:RBLX250711C00105000,CALL,105.0,2025-07-11,14,0.0,DISCOVERY,CONTINUATION,2025-06-30T18:00:00+00:00,2025-06-30T18:15:00+00:00,2025-06-30T18:15:00+00:00,2.58,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-11T23:59:59.999999+00:00,RBLX
OPT-LONG-5bc58b93106dc421,RBLX-PR-0021,O:RBLX250815P00124000,PUT,124.0,2025-08-15,14,0.0,DISCOVERY,ENTRY_FORMING,2025-07-30T19:30:00+00:00,2025-07-30T19:45:00+00:00,2025-07-30T19:45:00+00:00,8.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-15T23:59:59.999999+00:00,RBLX
OPT-LONG-0243829be5479194,RBLX-PR-0021,O:RBLX250829C00124000,CALL,124.0,2025-08-29,30,0.0,DISCOVERY,ENTRY_FORMING,2025-07-30T19:30:00+00:00,2025-07-30T19:45:00+00:00,2025-07-30T19:45:00+00:00,10.76,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-20T19:45:00+00:00,RBLX
OPT-LONG-03064acf1ef12c6a,RBLX-PR-0024,O:RBLX251010C00134000,CALL,134.0,2025-10-10,14,0.0,DISCOVERY,CONTINUATION,2025-09-24T13:30:00+00:00,2025-09-24T13:45:00+00:00,2025-09-24T13:45:00+00:00,5.65,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-10T23:59:59.999999+00:00,RBLX
OPT-LONG-2d74537682675ed1,RBLX-PR-0024,O:RBLX251024C00134000,CALL,134.0,2025-10-24,30,0.0,DISCOVERY,CONTINUATION,2025-09-24T13:30:00+00:00,2025-09-24T13:45:00+00:00,2025-09-24T13:45:00+00:00,7.28,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-15T13:45:00+00:00,RBLX
OPT-LONG-42325cf28dfb72e6,RBLX-PR-0025,O:RBLX251017P00139000,PUT,139.0,2025-10-17,14,0.0,DISCOVERY,ENTRY_FORMING,2025-09-30T19:30:00+00:00,2025-09-30T19:45:00+00:00,2025-09-30T19:45:00+00:00,6.35,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-17T23:59:59.999999+00:00,RBLX
OPT-LONG-f93b19bcfe6341c9,RBLX-PR-0029,O:RBLX260130C00089000,CALL,89.0,2026-01-30,14,0.0,DISCOVERY,CONTINUATION,2026-01-16T15:30:00+00:00,2026-01-16T15:45:00+00:00,2026-01-16T15:45:00+00:00,4.51,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-01-30T23:59:59.999999+00:00,RBLX
OPT-LONG-9569c627f39b2db0,RBLX-PR-0031,O:RBLX260213C00069000,CALL,69.0,2026-02-13,14,0.0,HOLDOUT,CONTINUATION,2026-02-02T14:30:00+00:00,2026-02-02T14:45:00+00:00,2026-02-02T14:45:00+00:00,5.7,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-13T23:59:59.999999+00:00,RBLX
OPT-LONG-f4bc3f45ab3d5f65,RBLX-PR-0031,O:RBLX260306C00069000,CALL,69.0,2026-03-06,30,0.0,HOLDOUT,CONTINUATION,2026-02-02T14:30:00+00:00,2026-02-02T14:45:00+00:00,2026-02-02T14:45:00+00:00,6.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-23T14:45:00+00:00,RBLX
OPT-LONG-7b9ce31acf5554f2,RBLX-PR-0032,O:RBLX260220P00065000,PUT,65.0,2026-02-20,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-04T20:00:00+00:00,2026-02-04T20:15:00+00:00,2026-02-04T20:15:00+00:00,5.96,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-20T23:59:59.999999+00:00,RBLX
OPT-LONG-ddc003c20f9ebfa0,RBLX-PR-0035,O:RBLX260417C00060000,CALL,60.0,2026-04-17,30,0.0,HOLDOUT,CONTINUATION,2026-03-18T13:30:00+00:00,2026-03-18T13:45:00+00:00,2026-03-18T13:45:00+00:00,3.85,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-08T13:45:00+00:00,RBLX
OPT-LONG-d8fafee434c661b1,RBLX-PR-0038,O:RBLX260515C00060000,CALL,60.0,2026-05-15,30,0.0,HOLDOUT,ENTRY_FORMING,2026-04-14T17:30:00+00:00,2026-04-14T17:45:00+00:00,2026-04-14T17:45:00+00:00,5.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-05T17:45:00+00:00,RBLX
OPT-LONG-25ac48feaa5dc769,RBLX-PR-0041,O:RBLX260605P00045500,PUT,45.5,2026-06-05,14,0.0,HOLDOUT,CONTINUATION,2026-05-20T14:00:00+00:00,2026-05-20T14:15:00+00:00,2026-05-20T14:15:00+00:00,2.68,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-05T23:59:59.999999+00:00,RBLX
OPT-LONG-ee2d2273091f4e2f,RBLX-PR-0042,O:RBLX260702C00052000,CALL,52.0,2026-07-02,14,0.0,HOLDOUT,ENTRY_FORMING,2026-06-18T19:00:00+00:00,2026-06-18T19:15:00+00:00,2026-06-18T19:15:00+00:00,2.64,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-02T23:59:59.999999+00:00,RBLX
OPT-LONG-825d9d7d83aafad6,RBLX-PR-0042,O:RBLX260717P00050000,PUT,50.0,2026-07-17,30,0.0,HOLDOUT,ENTRY_FORMING,2026-06-18T19:00:00+00:00,2026-06-18T19:15:00+00:00,2026-06-18T19:15:00+00:00,2.95,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-09T19:15:00+00:00,RBLX
OPT-LONG-9f4d1a0d6f0f5052,SPY-PR-0001,O:SPY240906C00559000,CALL,559.0,2024-09-06,14,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,6.98,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-06T23:59:59.999999+00:00,SPY
OPT-LONG-cf7005b8284c728b,SPY-PR-0001,O:SPY240906P00559000,PUT,559.0,2024-09-06,14,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,5.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-06T23:59:59.999999+00:00,SPY
OPT-LONG-98f3bad60bccbf7b,SPY-PR-0001,O:SPY240920C00559000,CALL,559.0,2024-09-20,30,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,9.65,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-13T13:45:00+00:00,SPY
OPT-LONG-c5878ac762f14dec,SPY-PR-0001,O:SPY240920P00559000,PUT,559.0,2024-09-20,30,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,7.69,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-13T13:45:00+00:00,SPY
OPT-LONG-b7952eb19c1ad641,SPY-PR-0002,O:SPY240906C00561000,CALL,561.0,2024-09-06,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-23T19:30:00+00:00,2024-08-23T19:45:00+00:00,2024-08-23T19:45:00+00:00,6.26,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-06T23:59:59.999999+00:00,SPY
OPT-LONG-f7c21dc8e38da819,SPY-PR-0002,O:SPY240906P00561000,PUT,561.0,2024-09-06,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-23T19:30:00+00:00,2024-08-23T19:45:00+00:00,2024-08-23T19:45:00+00:00,4.98,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-06T23:59:59.999999+00:00,SPY
OPT-LONG-c7639b1437c1773e,SPY-PR-0002,O:SPY240920C00561000,CALL,561.0,2024-09-20,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-23T19:30:00+00:00,2024-08-23T19:45:00+00:00,2024-08-23T19:45:00+00:00,8.99,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-13T19:45:00+00:00,SPY
OPT-LONG-7c0f0c035f1dbf6f,SPY-PR-0002,O:SPY240920P00561000,PUT,561.0,2024-09-20,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-23T19:30:00+00:00,2024-08-23T19:45:00+00:00,2024-08-23T19:45:00+00:00,7.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-13T19:45:00+00:00,SPY
OPT-LONG-34ebce0d46eed6d8,SPY-PR-0003,O:SPY241007P00569000,PUT,569.0,2024-10-07,14,0.0,DISCOVERY,ENTRY_FORMING,2024-09-23T18:45:00+00:00,2024-09-23T19:00:00+00:00,2024-09-23T19:00:00+00:00,4.58,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-07T23:59:59.999999+00:00,SPY
OPT-LONG-424299c79b7840d2,SPY-PR-0003,O:SPY241025P00569000,PUT,569.0,2024-10-25,30,0.0,DISCOVERY,ENTRY_FORMING,2024-09-23T18:45:00+00:00,2024-09-23T19:00:00+00:00,2024-09-23T19:00:00+00:00,7.18,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-14T19:00:00+00:00,SPY
OPT-LONG-f950c349f537bb99,SPY-PR-0004,O:SPY241011C00572000,CALL,572.0,2024-10-11,14,0.0,DISCOVERY,CONTINUATION,2024-09-27T18:45:00+00:00,2024-09-27T19:00:00+00:00,2024-09-27T19:00:00+00:00,6.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-11T23:59:59.999999+00:00,SPY
OPT-LONG-00a33f69dc21cd74,SPY-PR-0004,O:SPY241011P00572000,PUT,572.0,2024-10-11,14,0.0,DISCOVERY,CONTINUATION,2024-09-27T18:45:00+00:00,2024-09-27T19:00:00+00:00,2024-09-27T19:00:00+00:00,5.11,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-11T23:59:59.999999+00:00,SPY
